NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
1.548938443049806442e-02,9.032025954922240363e-01
1.562291360662304736e-02,9.026592479463422247e-01
1.575644278274803203e-02,9.018594943595780178e-01
1.588997195887301497e-02,9.013314665585332452e-01
1.602350113499799791e-02,9.008152617227118686e-01
1.615703031112298085e-02,9.000227224975302365e-01
1.629055948724796379e-02,8.992563535647870587e-01
1.642408866337294673e-02,8.987385418882569699e-01
1.655761783949792967e-02,8.977145353079981627e-01
1.669114701562291261e-02,8.966712709672289838e-01
1.682467619174789555e-02,8.959116368973234490e-01
1.695820536787287849e-02,8.949241445710071075e-01
1.709173454399786490e-02,8.944169791805484104e-01
1.722526372012284784e-02,8.936581838264376909e-01
1.735879289624783078e-02,8.929070873100390937e-01
1.749232207237281372e-02,8.918805017855380157e-01
1.762585124849779666e-02,8.913584121674473781e-01
1.775938042462277960e-02,8.906240066049504467e-01
1.789290960074776254e-02,8.901239575456715292e-01
1.802643877687274548e-02,8.893959615607405222e-01
1.815996795299772842e-02,8.889131563941428116e-01
1.829349712912271483e-02,8.881797585430291075e-01
1.842702630524769777e-02,8.876880291286486369e-01
1.856055548137268071e-02,8.866827414953327713e-01
1.869408465749766365e-02,8.861949258147429065e-01
1.882761383362264659e-02,8.854803526817438541e-01
1.896114300974762953e-02,8.849945677787693921e-01
1.909467218587261247e-02,8.842551281884979408e-01
1.922820136199759541e-02,8.837656403982298015e-01
1.936173053812257835e-02,8.832543915561091863e-01
1.949525971424756476e-02,8.827345998680247163e-01
1.962878889037254770e-02,8.819453841302357100e-01
1.976231806649753064e-02,8.816771774676745999e-01
1.989584724262251358e-02,8.811606081663131418e-01
2.002937641874749652e-02,8.806426549281699545e-01
2.016290559487247946e-02,8.801411575620903260e-01
2.029643477099746240e-02,8.793865184301909999e-01
2.042996394712244534e-02,8.788941484926821035e-01
2.056349312324742828e-02,8.781608309306543347e-01
2.069702229937241122e-02,8.771909720683488398e-01
2.083055147549739763e-02,8.764674939406832399e-01
2.096408065162238057e-02,8.759828528355991795e-01
2.109760982774736351e-02,8.752567269645398218e-01
2.123113900387234645e-02,8.747573439621977309e-01
2.136466817999732939e-02,8.740308554174325284e-01
2.149819735612231233e-02,8.730822050454314365e-01
2.163172653224729527e-02,8.721332536162734739e-01
2.176525570837227821e-02,8.711894549166399049e-01
2.189878488449726116e-02,8.707166741890671746e-01
2.203231406062224756e-02,8.702569659926364665e-01
2.216584323674723050e-02,8.697937655487292252e-01
2.229937241287221344e-02,8.693286375669027066e-01
2.243290158899719638e-02,8.683955774076319578e-01
2.256643076512217932e-02,8.676904640442312244e-01
2.269995994124716227e-02,8.672334457854455891e-01
2.283348911737214521e-02,8.665163621390019610e-01
2.296701829349712815e-02,8.662741269307492331e-01
2.310054746962211109e-02,8.657838278662925990e-01
2.323407664574709403e-02,8.655275463370032396e-01
2.336760582187208043e-02,8.650441190903128685e-01
2.350113499799706338e-02,8.640631622153471803e-01
2.363466417412204632e-02,8.633163177117231246e-01
2.376819335024702926e-02,8.623201066796377656e-01
2.390172252637201220e-02,8.613582355091066178e-01
2.403525170249699514e-02,8.606491968656346803e-01
2.416878087862197808e-02,8.601706913549856948e-01
2.430231005474696102e-02,8.596954647242832648e-01
2.443583923087194396e-02,8.594594173539408244e-01
2.456936840699693037e-02,8.587843537191285348e-01
2.470289758312191331e-02,8.583360644160876740e-01
2.483642675924689625e-02,8.576504342609457821e-01
2.496995593537187919e-02,8.569746250721653746e-01
2.510348511149686213e-02,8.565220584635232504e-01
2.523701428762184507e-02,8.558497494697404617e-01
2.537054346374682801e-02,8.549344200651816106e-01
2.550407263987181095e-02,8.542398747714669005e-01
2.563760181599679389e-02,8.535560532908647025e-01
2.577113099212178030e-02,8.528850934568616982e-01
2.590466016824676324e-02,8.522007956545535334e-01
2.603818934437174618e-02,8.517536460067062221e-01
2.617171852049672912e-02,8.513180691877709760e-01
2.630524769662171206e-02,8.504520436594342758e-01
2.643877687274669500e-02,8.502333199441386435e-01
2.657230604887167794e-02,8.498081336516399853e-01
2.670583522499666088e-02,8.489650217683797351e-01
