TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con
10.430,0.104,-0.011,0.461,0.074,-0.000,0.001,0.001,-0.042,0.004,-0.185,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.352
10.438,0.105,-0.011,0.461,0.074,0.000,0.001,-0.000,-0.042,0.004,-0.185,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.347
10.447,0.105,-0.011,0.462,0.074,0.002,0.001,0.000,-0.043,0.004,-0.185,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.340
10.460,0.106,-0.011,0.461,0.074,0.001,0.001,0.001,-0.043,0.004,-0.185,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.364
10.472,0.102,-0.010,0.461,0.074,-0.000,0.001,0.000,-0.041,0.003,-0.185,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.351
10.481,0.107,-0.009,0.460,0.074,-0.001,0.001,0.001,-0.042,0.003,-0.185,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.373
10.483,0.107,-0.010,0.460,0.074,-0.001,0.001,0.001,-0.042,0.003,-0.185,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.383
10.494,0.107,-0.010,0.461,0.074,-0.001,0.001,0.001,-0.042,0.003,-0.185,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.342
10.503,0.106,-0.010,0.460,0.074,-0.001,0.001,0.001,-0.042,0.003,-0.185,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.378
10.511,0.104,-0.011,0.461,0.074,-0.000,0.001,0.001,-0.042,0.004,-0.185,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.356
10.518,0.107,-0.011,0.459,0.074,0.001,0.001,0.000,-0.043,0.003,-0.184,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.406
10.522,0.106,-0.010,0.460,0.074,0.000,0.001,0.000,-0.043,0.003,-0.184,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.375
10.525,0.107,-0.008,0.460,0.074,0.000,0.001,0.000,-0.043,0.003,-0.184,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.379
10.536,0.107,-0.011,0.460,0.074,0.000,0.001,0.000,-0.043,0.004,-0.185,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.375
10.538,0.106,-0.011,0.461,0.074,0.000,0.001,0.001,-0.043,0.004,-0.185,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.367
10.544,0.105,-0.010,0.460,0.074,-0.000,0.001,0.000,-0.042,0.003,-0.184,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.386
10.551,0.105,-0.010,0.460,0.074,-0.000,0.001,-0.000,-0.042,0.003,-0.184,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.374
10.558,0.104,-0.011,0.460,0.074,-0.000,0.001,0.000,-0.042,0.003,-0.184,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.403
10.562,0.104,-0.008,0.459,0.074,-0.000,0.002,0.000,-0.041,0.002,-0.184,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.397
10.566,0.106,-0.011,0.460,0.074,-0.000,0.002,0.000,-0.042,0.003,-0.184,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.405
10.568,0.105,-0.011,0.460,0.074,-0.000,0.002,0.000,-0.042,0.003,-0.184,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.395
10.570,0.104,-0.010,0.459,0.073,-0.000,0.002,0.000,-0.041,0.002,-0.184,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.418
10.572,0.104,-0.011,0.459,0.074,-0.000,0.002,0.000,-0.041,0.003,-0.184,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.409
10.576,0.105,-0.012,0.458,0.073,-0.000,0.002,0.000,-0.042,0.003,-0.184,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.447
10.580,0.103,-0.009,0.458,0.073,-0.000,0.002,0.000,-0.041,0.002,-0.183,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.453
10.590,0.104,-0.008,0.459,0.073,-0.000,0.001,0.000,-0.042,0.003,-0.184,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.423
10.593,0.107,-0.012,0.459,0.074,-0.000,0.001,0.000,-0.043,0.004,-0.184,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.428
10.595,0.104,-0.010,0.458,0.073,-0.000,0.001,0.000,-0.041,0.004,-0.183,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.441
10.597,0.105,-0.010,0.459,0.073,-0.000,0.001,0.000,-0.042,0.004,-0.183,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.432
10.599,0.105,-0.011,0.457,0.073,-0.000,0.001,0.000,-0.042,0.004,-0.183,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.474
10.609,0.104,-0.010,0.458,0.073,-0.001,0.001,0.000,-0.041,0.004,-0.183,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.457
10.619,0.102,-0.005,0.458,0.073,-0.000,0.000,0.000,-0.041,0.002,-0.183,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.445
10.626,0.106,-0.010,0.458,0.073,0.001,0.001,0.001,-0.043,0.004,-0.184,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.459
10.636,0.105,-0.011,0.459,0.073,0.001,0.001,-0.000,-0.043,0.004,-0.183,0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.433
10.640,0.104,-0.009,0.457,0.073,0.001,0.001,-0.000,-0.042,0.003,-0.183,0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.466
10.645,0.104,-0.010,0.458,0.073,-0.000,0.001,0.001,-0.042,0.003,-0.183,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.459
10.649,0.104,-0.010,0.456,0.073,-0.001,0.001,0.001,-0.041,0.003,-0.183,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.507
10.659,0.104,-0.010,0.457,0.073,-0.001,0.001,0.001,-0.041,0.003,-0.183,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.484
10.663,0.102,-0.004,0.456,0.073,-0.001,0.001,0.001,-0.040,0.001,-0.183,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.480
10.670,0.105,-0.010,0.458,0.073,-0.001,0.001,0.001,-0.041,0.003,-0.184,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.455
10.678,0.105,-0.010,0.457,0.073,-0.000,0.002,0.001,-0.042,0.003,-0.183,-0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.476
10.685,0.104,-0.010,0.456,0.073,0.000,0.001,0.001,-0.042,0.003,-0.183,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.518
10.690,0.103,-0.010,0.456,0.073,0.001,0.001,0.001,-0.042,0.003,-0.183,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.504
10.700,0.103,-0.011,0.455,0.072,0.001,0.001,0.000,-0.042,0.004,-0.182,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.561
10.703,0.103,-0.011,0.456,0.073,0.002,0.001,0.000,-0.042,0.004,-0.183,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.504
10.714,0.102,-0.006,0.453,0.072,0.001,0.000,0.000,-0.041,0.002,-0.181,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.607
10.716,0.103,-0.008,0.451,0.071,0.000,0.000,0.001,-0.042,0.003,-0.181,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.684
10.723,0.101,-0.011,0.454,0.072,-0.001,0.000,0.000,-0.040,0.004,-0.182,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.581
10.727,0.100,-0.012,0.454,0.072,-0.001,0.001,0.000,-0.040,0.004,-0.182,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.568
10.729,0.101,-0.013,0.453,0.072,-0.001,0.001,-0.000,-0.040,0.005,-0.181,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.615
10.741,0.101,-0.013,0.454,0.072,-0.000,0.002,0.000,-0.040,0.004,-0.182,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.592
10.749,0.101,-0.007,0.451,0.071,-0.000,0.001,0.001,-0.040,0.002,-0.181,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.647
10.751,0.103,-0.009,0.451,0.071,-0.000,0.001,0.001,-0.041,0.003,-0.181,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.665
10.761,0.102,-0.013,0.453,0.072,-0.001,0.000,0.000,-0.040,0.005,-0.181,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.621
10.765,0.099,-0.013,0.451,0.071,-0.001,0.000,-0.000,-0.039,0.005,-0.180,-0.001,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.675
10.770,0.099,-0.013,0.451,0.071,-0.001,0.001,0.000,-0.039,0.005,-0.180,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.678
10.776,0.101,-0.014,0.451,0.071,-0.001,0.001,0.000,-0.040,0.005,-0.181,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.686
10.782,0.100,-0.015,0.452,0.072,0.000,0.001,0.001,-0.040,0.005,-0.181,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.636
10.784,0.099,-0.007,0.448,0.070,0.000,0.001,0.001,-0.040,0.002,-0.180,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.754
10.788,0.100,-0.009,0.452,0.071,0.000,0.001,0.001,-0.040,0.003,-0.181,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.628
10.796,0.102,-0.011,0.450,0.071,-0.000,0.001,0.000,-0.041,0.004,-0.180,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.695
10.803,0.101,-0.011,0.450,0.071,-0.000,0.001,0.000,-0.040,0.004,-0.180,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.717
10.805,0.102,-0.011,0.449,0.071,-0.000,0.001,0.000,-0.041,0.004,-0.180,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.734
10.808,0.099,-0.011,0.449,0.071,-0.000,0.001,0.001,-0.039,0.004,-0.180,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.729
10.814,0.099,-0.011,0.449,0.070,-0.001,0.001,0.001,-0.039,0.003,-0.180,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.748
10.818,0.099,-0.011,0.448,0.070,-0.001,0.001,0.001,-0.039,0.004,-0.180,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.770
10.825,0.098,-0.010,0.448,0.070,-0.001,0.001,0.001,-0.039,0.003,-0.180,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.765
10.830,0.097,-0.008,0.446,0.070,-0.001,0.001,0.001,-0.038,0.002,-0.179,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.818
10.835,0.097,-0.005,0.449,0.070,-0.001,0.001,0.001,-0.038,0.001,-0.180,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.731
10.837,0.099,-0.010,0.448,0.070,-0.000,0.001,0.001,-0.039,0.003,-0.180,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.767
10.840,0.099,-0.010,0.448,0.070,-0.000,0.001,0.001,-0.039,0.003,-0.180,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.768
10.842,0.099,-0.011,0.448,0.070,-0.000,0.001,0.001,-0.039,0.003,-0.179,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.782
10.848,0.099,-0.010,0.448,0.070,0.000,0.001,0.000,-0.040,0.003,-0.179,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.760
10.850,0.096,-0.007,0.444,0.069,0.000,0.001,0.000,-0.039,0.002,-0.178,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.870
10.852,0.094,-0.005,0.451,0.071,0.000,0.001,0.000,-0.038,0.002,-0.181,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.647
10.863,0.101,-0.010,0.449,0.071,0.001,0.001,0.000,-0.041,0.004,-0.180,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.751
10.869,0.098,-0.010,0.448,0.070,0.001,0.001,0.000,-0.040,0.003,-0.179,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.765
10.874,0.098,-0.010,0.446,0.070,0.001,0.000,0.001,-0.039,0.004,-0.179,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.832
10.876,0.098,-0.010,0.447,0.070,0.000,0.000,0.001,-0.039,0.004,-0.179,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.784
10.878,0.096,-0.008,0.444,0.069,0.000,0.000,0.001,-0.039,0.003,-0.178,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.870
10.888,0.094,-0.007,0.450,0.070,-0.001,0.001,0.000,-0.037,0.002,-0.180,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.702
10.891,0.099,-0.010,0.447,0.070,-0.001,0.001,0.000,-0.039,0.003,-0.179,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.791
10.901,0.099,-0.010,0.446,0.070,-0.001,0.002,0.000,-0.039,0.003,-0.179,-0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.816
10.908,0.098,-0.010,0.447,0.070,-0.001,0.001,0.000,-0.038,0.003,-0.179,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.806
10.913,0.098,-0.011,0.446,0.070,-0.001,0.001,0.001,-0.038,0.004,-0.179,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.827
10.916,0.097,-0.010,0.447,0.070,-0.001,0.001,0.001,-0.038,0.004,-0.179,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.805
10.922,0.095,-0.007,0.443,0.069,-0.001,0.000,0.001,-0.038,0.003,-0.178,-0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.909
10.937,0.092,-0.007,0.449,0.070,0.000,0.000,-0.000,-0.037,0.003,-0.180,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.702
10.939,0.100,-0.010,0.447,0.070,0.000,0.000,-0.000,-0.040,0.004,-0.179,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.803
10.946,0.099,-0.009,0.446,0.070,0.001,0.000,0.000,-0.040,0.003,-0.179,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.823
10.955,0.098,-0.010,0.446,0.070,0.002,0.001,0.000,-0.040,0.003,-0.179,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.818
10.960,0.099,-0.010,0.446,0.070,0.001,0.002,0.000,-0.041,0.003,-0.178,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.841
10.967,0.098,-0.009,0.446,0.070,0.000,0.003,0.000,-0.039,0.002,-0.179,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.815
10.974,0.097,-0.006,0.443,0.069,-0.001,0.002,0.001,-0.038,0.001,-0.178,-0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.923
10.977,0.096,-0.006,0.449,0.070,-0.001,0.002,0.001,-0.038,0.001,-0.180,-0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.717
10.979,0.097,-0.009,0.445,0.069,-0.001,0.002,0.001,-0.038,0.002,-0.179,-0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.870
10.982,0.098,-0.009,0.446,0.070,-0.001,0.001,0.001,-0.039,0.003,-0.179,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.835
10.989,0.097,-0.009,0.446,0.070,-0.001,0.001,0.001,-0.038,0.003,-0.179,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.831
10.993,0.095,-0.007,0.442,0.068,-0.001,0.001,0.001,-0.038,0.002,-0.178,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.959
11.001,0.095,-0.007,0.444,0.069,-0.000,0.001,0.001,-0.038,0.003,-0.178,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.889
11.004,0.097,-0.008,0.446,0.070,-0.000,0.001,0.001,-0.039,0.003,-0.179,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.824
11.008,0.097,-0.010,0.444,0.069,0.000,0.001,0.001,-0.039,0.003,-0.178,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.896
11.010,0.097,-0.011,0.444,0.069,0.000,0.001,0.001,-0.039,0.004,-0.178,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.901
11.016,0.098,-0.010,0.444,0.069,0.000,0.001,0.000,-0.039,0.003,-0.178,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.908
11.027,0.097,-0.010,0.441,0.068,0.001,0.001,-0.000,-0.039,0.003,-0.176,0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.006
11.031,0.094,-0.007,0.444,0.069,0.001,0.001,-0.000,-0.038,0.002,-0.178,0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.889
11.036,0.097,-0.008,0.445,0.069,0.000,0.001,0.000,-0.039,0.003,-0.178,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.855
11.038,0.097,-0.010,0.442,0.069,0.000,0.001,0.000,-0.039,0.004,-0.177,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.950
11.052,0.098,-0.011,0.442,0.069,-0.000,0.000,0.000,-0.039,0.004,-0.177,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.949
11.057,0.099,-0.011,0.442,0.069,0.000,0.000,0.000,-0.040,0.004,-0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.976
11.063,0.097,-0.009,0.439,0.068,-0.000,0.001,0.001,-0.039,0.003,-0.176,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.049
11.071,0.098,-0.009,0.442,0.069,-0.000,0.001,0.001,-0.039,0.002,-0.177,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.950
11.073,0.099,-0.010,0.441,0.069,-0.000,0.001,0.001,-0.039,0.003,-0.177,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.980
11.086,0.098,-0.010,0.442,0.069,-0.000,0.001,-0.000,-0.039,0.003,-0.176,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.974
11.091,0.099,-0.010,0.441,0.069,-0.001,0.001,-0.000,-0.039,0.003,-0.176,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.998
11.104,0.099,-0.009,0.442,0.069,-0.001,0.000,-0.001,-0.039,0.004,-0.176,-0.001,0.000,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.962
11.113,0.097,-0.008,0.439,0.068,-0.000,-0.000,-0.001,-0.039,0.003,-0.175,-0.000,-0.000,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.047
11.121,0.098,-0.009,0.440,0.068,0.000,0.001,-0.001,-0.039,0.003,-0.176,0.000,0.001,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.026
11.131,0.098,-0.007,0.441,0.068,0.000,0.002,-0.000,-0.039,0.002,-0.176,0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.982
11.136,0.099,-0.009,0.440,0.068,-0.001,0.002,-0.000,-0.039,0.002,-0.176,-0.001,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.009
11.149,0.098,-0.010,0.441,0.069,-0.001,0.001,-0.000,-0.038,0.003,-0.176,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.986
11.153,0.099,-0.010,0.440,0.068,-0.002,0.001,-0.001,-0.039,0.003,-0.176,-0.002,0.001,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.013
11.155,0.099,-0.010,0.441,0.069,-0.002,0.001,-0.001,-0.038,0.003,-0.176,-0.002,0.001,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.992
11.157,0.094,-0.004,0.440,0.068,-0.002,0.001,-0.001,-0.036,0.001,-0.176,-0.002,0.001,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.992
11.159,0.094,-0.009,0.445,0.069,-0.001,0.001,-0.000,-0.037,0.003,-0.178,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.846
11.166,0.099,-0.009,0.440,0.068,-0.001,0.001,-0.000,-0.039,0.003,-0.176,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.039
11.175,0.099,-0.011,0.440,0.068,0.001,0.001,0.000,-0.040,0.003,-0.176,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.019
11.178,0.097,-0.011,0.441,0.068,0.001,0.001,0.000,-0.039,0.003,-0.176,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.007
11.190,0.096,-0.009,0.438,0.068,-0.000,0.001,0.000,-0.038,0.003,-0.175,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.084
11.200,0.096,-0.007,0.439,0.068,-0.000,0.001,0.000,-0.038,0.003,-0.176,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.041
11.209,0.097,-0.008,0.441,0.068,0.000,0.001,0.001,-0.039,0.002,-0.177,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,26.994
11.216,0.100,-0.009,0.440,0.068,-0.000,0.001,0.000,-0.040,0.002,-0.176,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.022
11.223,0.098,-0.009,0.440,0.068,-0.001,0.002,0.000,-0.039,0.002,-0.176,-0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.027
11.225,0.099,-0.010,0.439,0.068,-0.001,0.002,0.000,-0.039,0.003,-0.176,-0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.057
11.230,0.100,-0.010,0.440,0.068,-0.001,0.002,0.000,-0.039,0.002,-0.176,-0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.019
11.234,0.097,-0.009,0.438,0.068,-0.000,0.002,0.001,-0.038,0.002,-0.176,-0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.075
11.240,0.095,-0.007,0.436,0.067,-0.000,0.001,0.001,-0.038,0.002,-0.175,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,27.159
