NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
3.078412391093901523e-01,1.663196083658392277e-01
3.088092933204259483e-01,1.653698836589415910e-01
3.097773475314617442e-01,1.634734622593877473e-01
3.107454017424975956e-01,1.587344954529248675e-01
3.117134559535333915e-01,1.549430563220530743e-01
3.126815101645692430e-01,1.530467189221980939e-01
3.136495643756050389e-01,1.483085327932758823e-01
3.146176185866408348e-01,1.445155782065010164e-01
3.155856727976766862e-01,1.426179637946485279e-01
3.165537270087124821e-01,1.397735405356068661e-01
3.175217812197483336e-01,1.359805886644571138e-01
3.184898354307841295e-01,1.331363877800686157e-01
3.194578896418199254e-01,1.321862726089318985e-01
3.204259438528557768e-01,1.283933286457418776e-01
3.213939980638915728e-01,1.255481906064111197e-01
3.223620522749273687e-01,1.236513787046491786e-01
3.233301064859632201e-01,1.227019115997589754e-01
3.242981606969990160e-01,1.217534476709700580e-01
3.252662149080348675e-01,1.198559915711465418e-01
3.262342691190706634e-01,1.179581292218134098e-01
3.272023233301064593e-01,1.141663874797090444e-01
3.281703775411423107e-01,1.122686223381338527e-01
3.291384317521781067e-01,1.113196107821901731e-01
3.301064859632139581e-01,1.103697393243913555e-01
3.310745401742497540e-01,1.084724694307266507e-01
3.320425943852855499e-01,1.056274577384744701e-01
3.330106485963214014e-01,1.037296455891294766e-01
3.339787028073571973e-01,9.898562468448604545e-02
3.349467570183930487e-01,9.803625764333671888e-02
3.359148112294288446e-01,9.708642117250010362e-02
3.368828654404646405e-01,9.613815708911738200e-02
3.378509196515004920e-01,9.424139215377339007e-02
3.388189738625362879e-01,9.329139117507098677e-02
3.397870280735721393e-01,9.234096088712123729e-02
3.407550822846079353e-01,9.044328095567301384e-02
3.417231364956437312e-01,8.949440903816791026e-02
3.426911907066795826e-01,8.759682107577865251e-02
3.436592449177153785e-01,8.664681034954525851e-02
3.446272991287512300e-01,8.380057340868059257e-02
3.455953533397870259e-01,8.284981250882157700e-02
3.465634075508228218e-01,8.189973627997877703e-02
3.475314617618586732e-01,8.095100355677746495e-02
3.484995159728944691e-01,8.000196619793684127e-02
3.494675701839303206e-01,7.810531811602243468e-02
3.504356243949661165e-01,7.715693437556570000e-02
3.514036786060019124e-01,7.525971590341573592e-02
3.523717328170377638e-01,7.336314209323094304e-02
3.533397870280735598e-01,7.051665037062138097e-02
3.543078412391094112e-01,6.672447493676456065e-02
3.552758954501452071e-01,6.577458195961259635e-02
3.562439496611810030e-01,6.482479956859266146e-02
3.572120038722168545e-01,6.387563850507921304e-02
3.581800580832526504e-01,6.292535714864468110e-02
3.591481122942885018e-01,6.197628283539710625e-02
3.601161665053242977e-01,6.007827251928157114e-02
3.610842207163600937e-01,5.723364977809830556e-02
3.620522749273959451e-01,5.533580027612217123e-02
3.630203291384317410e-01,5.343895391896713587e-02
3.639883833494675924e-01,5.154009942660143367e-02
3.649564375605033884e-01,4.964194323159146216e-02
3.659244917715391843e-01,4.774543721477288172e-02
3.668925459825750357e-01,4.300541671395977789e-02
3.678606001936108316e-01,4.205614200538907582e-02
3.688286544046466831e-01,3.826308749465883591e-02
3.697967086156824790e-01,3.636486043455861711e-02
3.707647628267182749e-01,3.541592912024733170e-02
3.717328170377541263e-01,3.446650988764891899e-02
3.727008712487899222e-01,3.351762537244964979e-02
3.736689254598257737e-01,3.161992854137320869e-02
3.746369796708615696e-01,2.877539692741241245e-02
3.756050338818973655e-01,2.782548385730423263e-02
3.765730880929332169e-01,2.592901710669166110e-02
3.775411423039690129e-01,2.403200520161335313e-02
3.785091965150048643e-01,2.308265014349342517e-02
3.794772507260406602e-01,1.929249431269762505e-02
3.804453049370764561e-01,1.644800308463752539e-02
3.814133591481123076e-01,1.455111521979837556e-02
3.823814133591481035e-01,1.170745588239283271e-02
3.833494675701839549e-01,1.075736068069018878e-02
3.843175217812197508e-01,9.806859734065326989e-03
3.852855759922555468e-01,8.856203429607037436e-03
3.862536302032913982e-01,6.959876225965291874e-03
3.872216844143271941e-01,5.062542746823888058e-03
3.881897386253630455e-01,3.166179823832592291e-03
3.891577928363988415e-01,2.216262419293262096e-03
3.901258470474346374e-01,1.267588721633053925e-03
3.910939012584704888e-01,3.175953958235886387e-04
3.920619554695062847e-01,3.158295415371181010e-04
3.930300096805421362e-01,3.139301699325722705e-04
3.939980638915779321e-01,3.118154562984087885e-04
3.949661181026137280e-01,3.099671677651218583e-04
3.959341723136495794e-01,3.081728188782104690e-04
3.969022265246853753e-01,3.064620354893666750e-04
3.978702807357212268e-01,3.052765434288585490e-04
3.988383349467570227e-01,3.032531660180754992e-04
3.998063891577928186e-01,3.015540667294078539e-04
4.007744433688286700e-01,2.986835110298228959e-04
4.017424975798644660e-01,2.969359455823786893e-04
4.027105517909003174e-01,2.942079645046590799e-04
4.036786060019361133e-01,2.929970537570109686e-04
4.046466602129719092e-01,2.911102311062216939e-04
4.056147144240077607e-01,2.897521533493534521e-04
4.065827686350435566e-01,2.879488510284889465e-04
4.075508228460794080e-01,2.858600838423771911e-04
4.085188770571152039e-01,2.845249114272733093e-04
4.094869312681509999e-01,2.818139091480310085e-04
4.104549854791868513e-01,2.800587041237000683e-04
4.114230396902226472e-01,2.774543440940016679e-04
4.123910939012584431e-01,2.760540846714092307e-04
4.133591481122942946e-01,2.744076666559233939e-04
4.143272023233300905e-01,2.731323940725705144e-04
4.152952565343659419e-01,2.715167853657896751e-04
4.162633107454017378e-01,2.695808904019863042e-04
4.172313649564375337e-01,2.678085255519951197e-04
4.181994191674733852e-01,2.666850524966463110e-04
4.191674733785091811e-01,2.650502105239155933e-04
4.201355275895450325e-01,2.638563784668492528e-04
4.211035818005808284e-01,2.626629728647730485e-04
4.220716360116166244e-01,2.614332292242356102e-04
4.230396902226524758e-01,2.595493130668533976e-04
4.240077444336882717e-01,2.581310629787946366e-04
4.249757986447241231e-01,2.566530592428374938e-04
4.259438528557599191e-01,2.547427302734252491e-04
4.269119070667957150e-01,2.530730308550607289e-04
4.278799612778315664e-01,2.514585769502505723e-04
4.288480154888673623e-01,2.500063708812752809e-04
4.298160696999032138e-01,2.487634488552596993e-04
4.307841239109390097e-01,2.474433452363889786e-04
4.317521781219748056e-01,2.465293174420323473e-04
4.327202323330106570e-01,2.457482589655404239e-04
4.336882865440464530e-01,2.448624848106992235e-04
4.346563407550823044e-01,2.437642138649715145e-04
4.356243949661181003e-01,2.423350630146018270e-04
4.365924491771538962e-01,2.405410996513153161e-04
4.375605033881897477e-01,2.397043628695550224e-04
4.385285575992255436e-01,2.385776614689778612e-04
4.394966118102613950e-01,2.375710425242055443e-04
4.404646660212971909e-01,2.362824249036856806e-04
4.414327202323329868e-01,2.350873411421250273e-04
4.424007744433688383e-01,2.340518117424235627e-04
4.433688286544046342e-01,2.325229089126052350e-04
4.443368828654404856e-01,2.318523915420199998e-04
4.453049370764762815e-01,2.310565098405831816e-04
4.462729912875120775e-01,2.300778032766973285e-04
4.472410454985479289e-01,2.288142411620683781e-04
4.482090997095837248e-01,2.273304149972640452e-04
4.491771539206195762e-01,2.265868443989591766e-04
4.501452081316553722e-01,2.249572472283650532e-04
4.511132623426911681e-01,2.238274156037095249e-04
4.520813165537270195e-01,2.227327324677631543e-04
4.530493707647628154e-01,2.215494696290328490e-04
4.540174249757986669e-01,2.203961343308833397e-04
4.549854791868344628e-01,2.192482443523941253e-04
4.559535333978702587e-01,2.182686623490637571e-04
4.569215876089061101e-01,2.174156118212876071e-04
4.578896418199419061e-01,2.165591791588664648e-04
4.588576960309777575e-01,2.156306075317194787e-04
4.598257502420135534e-01,2.148621415769630340e-04
4.607938044530493493e-01,2.139714721636420350e-04
4.617618586640852008e-01,2.128249975794642868e-04
4.627299128751209967e-01,2.119439011343107260e-04
4.636979670861568481e-01,2.107414840842885173e-04
4.646660212971926440e-01,2.098968673653345556e-04
4.656340755082284399e-01,2.086938512054890447e-04
4.666021297192642914e-01,2.073136256480490058e-04
4.675701839303000873e-01,2.061660665466437967e-04
4.685382381413359387e-01,2.046481471420288499e-04
4.695062923523717346e-01,2.034545295049747455e-04
4.704743465634075306e-01,2.023115635686992980e-04
4.714424007744433820e-01,2.014678812636988027e-04
4.724104549854791779e-01,2.009088041998810807e-04
4.733785091965150293e-01,2.000550958213303436e-04
4.743465634075508253e-01,1.990223666803167047e-04
4.753146176185866212e-01,1.980907829167118713e-04
4.762826718296224726e-01,1.973886964382802023e-04
4.772507260406582685e-01,1.967192743268292765e-04
4.782187802516941200e-01,1.958525065521255707e-04
4.791868344627299159e-01,1.952282778360161651e-04
4.801548886737657118e-01,1.945490507438741603e-04
4.811229428848015632e-01,1.939519792068304346e-04
4.820909970958373592e-01,1.930400352844375709e-04
4.830590513068732106e-01,1.921541715102067702e-04
4.840271055179090065e-01,1.910771505665907982e-04
4.849951597289448024e-01,1.902770705686354701e-04
4.859632139399806539e-01,1.894228787060418112e-04
4.869312681510164498e-01,1.884005120125242284e-04
4.878993223620523012e-01,1.873386766005161479e-04
4.888673765730880971e-01,1.862831581065043751e-04
4.898354307841238930e-01,1.856864937694625297e-04
4.908034849951597445e-01,1.852354850034866835e-04
4.917715392061955404e-01,1.845405272624344698e-04
4.927395934172313918e-01,1.837537927246503410e-04
4.937076476282671877e-01,1.831842118775575722e-04
4.946757018393029837e-01,1.825442322945865399e-04
4.956437560503388351e-01,1.813753388338203534e-04
4.966118102613746310e-01,1.802808068159242663e-04
4.975798644724104824e-01,1.793067243146164304e-04
4.985479186834462784e-01,1.783272049803330431e-04
4.995159728944820743e-01,1.775364193502376156e-04
5.004840271055178702e-01,1.769363292214166635e-04
5.014520813165537216e-01,1.761266994450223279e-04
5.024201355275895731e-01,1.752477815843770368e-04
5.033881897386253135e-01,1.746527762425649033e-04
5.043562439496611649e-01,1.738348463521347410e-04
5.053242981606970163e-01,1.728259846978771246e-04
5.062923523717328678e-01,1.719770273924059944e-04
5.072604065827686082e-01,1.713780783945030182e-04
5.082284607938044596e-01,1.708900871682035485e-04
5.091965150048403110e-01,1.703098445459173295e-04
5.101645692158760514e-01,1.697838646811225310e-04
5.111326234269119029e-01,1.691740451463744489e-04
5.121006776379477543e-01,1.681314660275687962e-04
5.130687318489834947e-01,1.675768211096701486e-04
5.140367860600193461e-01,1.670037451643802465e-04
5.150048402710551976e-01,1.662673947015393279e-04
5.159728944820910490e-01,1.654639293373874522e-04
5.169409486931267894e-01,1.647543369318096027e-04
5.179090029041626408e-01,1.639955685902717397e-04
5.188770571151984923e-01,1.629865034342131008e-04
5.198451113262342327e-01,1.619670130345594915e-04
5.208131655372700841e-01,1.615111650251881820e-04
5.217812197483059355e-01,1.609964145882101724e-04
5.227492739593416760e-01,1.603574545667201716e-04
5.237173281703775274e-01,1.597007707254783986e-04
5.246853823814133788e-01,1.589954293183526695e-04
5.256534365924492302e-01,1.582420350633937105e-04
