NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
8.801173489798639824e-03,9.115567082957841683e-01
8.867849046539538413e-03,9.095400926524228602e-01
8.934524603280437002e-03,9.082445362420802359e-01
9.001200160021335592e-03,9.073726760262913471e-01
9.067875716762234181e-03,9.073714685385815271e-01
9.134551273503134505e-03,9.073709612899784061e-01
9.201226830244033095e-03,9.073706351867546482e-01
9.267902386984931684e-03,9.073704398974622443e-01
9.334577943725830274e-03,9.073702996092298800e-01
9.401253500466728863e-03,9.073701917052096055e-01
9.467929057207627452e-03,9.069335039759671702e-01
9.534604613948526042e-03,9.069330434533150465e-01
9.601280170689424631e-03,9.069328379147159058e-01
9.667955727430323221e-03,9.069327066934943504e-01
9.734631284171223545e-03,9.064267203955176377e-01
9.801306840912122134e-03,9.064257325803206644e-01
9.867982397653020724e-03,9.059887870006877453e-01
9.934657954393919313e-03,9.059882099435569991e-01
1.000133351113481790e-02,9.054541192051475118e-01
1.006800906787571649e-02,9.054535815184243663e-01
1.013468462461661508e-02,9.049480966077472210e-01
1.020136018135751367e-02,9.044952139759930843e-01
1.026803573809841226e-02,9.044946661338678640e-01
1.033471129483931258e-02,9.034717691090214942e-01
1.040138685158021117e-02,9.017646888087419432e-01
1.046806240832110976e-02,8.988689841910223466e-01
1.053473796506200835e-02,8.988669022522789431e-01
1.060141352180290694e-02,8.984648582861549659e-01
1.066808907854380553e-02,8.984641864770652742e-01
1.073476463528470412e-02,8.984638542941943973e-01
1.080144019202560271e-02,8.975231854887560923e-01
1.086811574876650303e-02,8.970593150365741009e-01
1.093479130550740162e-02,8.970585955934535782e-01
1.100146686224830021e-02,8.970582390973866893e-01
1.106814241898919880e-02,8.970580257419156212e-01
1.113481797573009739e-02,8.965673706660503006e-01
1.120149353247099598e-02,8.960492548732860163e-01
1.126816908921189457e-02,8.948177764963840541e-01
1.133484464595279316e-02,8.938645647773503233e-01
1.140152020269369175e-02,8.938634003544175810e-01
1.146819575943459207e-02,8.938628495018041686e-01
1.153487131617549066e-02,8.933937599848573718e-01
1.160154687291638925e-02,8.933932211570727588e-01
1.166822242965728784e-02,8.929789106495591433e-01
1.173489798639818643e-02,8.920054845518455844e-01
1.180157354313908502e-02,8.910335664435977687e-01
1.186824909987998361e-02,8.824101194460780562e-01
1.193492465662088220e-02,8.773567054080778638e-01
1.200160021336178079e-02,8.770475767300587311e-01
1.206827577010268111e-02,8.766524596204169351e-01
1.213495132684357970e-02,8.763217384717467695e-01
1.220162688358447829e-02,8.763209850600185424e-01
1.226830244032537688e-02,8.763206110067354171e-01
1.233497799706627547e-02,8.758781022535779837e-01
1.240165355380717406e-02,8.758776273733338558e-01
1.246832911054807265e-02,8.758774048286556146e-01
1.253500466728897124e-02,8.751654531340233856e-01
1.260168022402986983e-02,8.747735520217785332e-01
1.266835578077077015e-02,8.743971120276107234e-01
1.273503133751166874e-02,8.735310127340891739e-01
1.280170689425256733e-02,8.727962712322087091e-01
1.286838245099346592e-02,8.724440558758310704e-01
1.293505800773436451e-02,8.724433996488395460e-01
1.300173356447526310e-02,8.724430647997647448e-01
1.306840912121616169e-02,8.724428472034325699e-01
1.313508467795706028e-02,8.719770350745676968e-01
1.320176023469795887e-02,8.719764969529445464e-01
1.326843579143885919e-02,8.719762470415745037e-01
1.333511134817975778e-02,8.715772510552758368e-01
1.340178690492065637e-02,8.708391174397049905e-01
1.346846246166155496e-02,8.704222537425694295e-01
1.353513801840245355e-02,8.699896108582346743e-01
1.360181357514335214e-02,8.696190939540139331e-01
1.366848913188425073e-02,8.696185436014985948e-01
1.373516468862514932e-02,8.691450922210006702e-01
1.380184024536604964e-02,8.686993819187784904e-01
1.386851580210694823e-02,8.681934961781645477e-01
1.393519135884784682e-02,8.681927879396285075e-01
1.400186691558874541e-02,8.681924671081329148e-01
1.406854247232964400e-02,8.681922688366596752e-01
1.413521802907054259e-02,8.676655980136268598e-01
1.420189358581144118e-02,8.676651273111104512e-01
1.426856914255233977e-02,8.673022761094133504e-01
1.433524469929323836e-02,8.673018644713668124e-01
1.440192025603413868e-02,8.663725379829499973e-01
1.446859581277503727e-02,8.663716939542250861e-01
1.453527136951593586e-02,8.659540469651881844e-01
1.460194692625683445e-02,8.654291073946576152e-01
1.466862248299773304e-02,8.645227667717553244e-01
1.473529803973863163e-02,8.645217261608845183e-01
1.480197359647953022e-02,8.641399303269265975e-01
1.486864915322042881e-02,8.641393732622167922e-01
1.493532470996132740e-02,8.636582419941040145e-01
1.500200026670222772e-02,8.632145288548461748e-01
1.506867582344312631e-02,8.626635783856612116e-01
1.513535138018402490e-02,8.626635283208498040e-01
1.520202693692492349e-02,8.626635078788583710e-01
1.526870249366582208e-02,8.626634911048370880e-01
1.533537805040672067e-02,8.626634678628052333e-01
1.540205360714761926e-02,8.626634448081298423e-01
1.546872916388851785e-02,8.626634160794331985e-01
1.553540472062941644e-02,8.626633885269877622e-01
1.560208027737031676e-02,8.626633619901920014e-01
1.566875583411121362e-02,8.626632704312435784e-01
1.573543139085211220e-02,8.626630823337627652e-01
1.580210694759301079e-02,8.626629633921443219e-01
1.586878250433391285e-02,8.626625008309301013e-01
1.593545806107481144e-02,8.626623057360209845e-01
1.600213361781571003e-02,8.621346887549149463e-01
1.606880917455660862e-02,8.611769674804439223e-01
1.613548473129750721e-02,8.611760332852855804e-01
1.620216028803840580e-02,8.611756803189388743e-01
1.626883584477930439e-02,8.611754850139892170e-01
1.633551140152020298e-02,8.611753543470149763e-01
1.640218695826110157e-02,8.611752611161472837e-01
1.646886251500200016e-02,8.606286844487820442e-01
1.653553807174289875e-02,8.606286734314693154e-01
1.660221362848379734e-02,8.606286692036545505e-01
1.666888918522469593e-02,8.606286640056428627e-01
1.673556474196559452e-02,8.606286572255050782e-01
1.680224029870649310e-02,8.606286497518613743e-01
1.686891585544739169e-02,8.606286411586193674e-01
1.693559141218829028e-02,8.606286333503857522e-01
1.700226696892918887e-02,8.606286173926471772e-01
1.706894252567009093e-02,8.606285909555192459e-01
1.713561808241098952e-02,8.606285663363845151e-01
1.720229363915188811e-02,8.606285436025190583e-01
1.726896919589278670e-02,8.606285226841513536e-01
1.733564475263368529e-02,8.606285029321365521e-01
1.740232030937458388e-02,8.606281153087076419e-01
1.746899586611548247e-02,8.606279660995757030e-01
1.753567142285638106e-02,8.601083358496646181e-01
1.760234697959727965e-02,8.596731150237048036e-01
1.766902253633817824e-02,8.596725427106426398e-01
1.773569809307907683e-02,8.592231980976982042e-01
1.780237364981997542e-02,8.587510124276876988e-01
1.786904920656087400e-02,8.582537726574384074e-01
1.793572476330177259e-02,8.578337998481775362e-01
1.800240032004267118e-02,8.578330737314765475e-01
1.806907587678356977e-02,8.578327428420864376e-01
1.813575143352446836e-02,8.572956458665179635e-01
1.820242699026537042e-02,8.572956423548272475e-01
1.826910254700626901e-02,8.572956390352390876e-01
1.833577810374716760e-02,8.572956358605858806e-01
1.840245366048806619e-02,8.572956320680961140e-01
1.846912921722896478e-02,8.572956219205057904e-01
1.853580477396986337e-02,8.572955727581127450e-01
1.860248033071076196e-02,8.572955357357098238e-01
1.866915588745166055e-02,8.572954952678295548e-01
1.873583144419255914e-02,8.568874880082832934e-01
1.880250700093345773e-02,8.565068631473310434e-01
1.886918255767435632e-02,8.565063587962995495e-01
1.893585811441525490e-02,8.565061322802317578e-01
1.900253367115615349e-02,8.565060465522664757e-01
1.906920922789705208e-02,8.565055884840576672e-01
1.913588478463795067e-02,8.565053928389533278e-01
1.920256034137884926e-02,8.565052701159893145e-01
1.926923589811974785e-02,8.565051840873877387e-01
1.933591145486064644e-02,8.556328715314270861e-01
1.940258701160154850e-02,8.551520261089425867e-01
1.946926256834244709e-02,8.542489569817166561e-01
1.953593812508334568e-02,8.542478364527331669e-01
1.960261368182424427e-02,8.542473075824265072e-01
1.966928923856514286e-02,8.542470164324902360e-01
1.973596479530604145e-02,8.542468319669539456e-01
1.980264035204694004e-02,8.542467037444735345e-01
1.986931590878783863e-02,8.532608232392705494e-01
1.993599146552873722e-02,8.525215009867056493e-01
2.000266702226963580e-02,8.500005487868127485e-01
2.006934257901053439e-02,8.499988222123239234e-01
2.013601813575143298e-02,8.499982431539191419e-01
2.020269369249233157e-02,8.499979408675093495e-01
2.026936924923323016e-02,8.496240864879957000e-01
2.033604480597412875e-02,8.492356096435365043e-01
2.040272036271502734e-02,8.488316925819298087e-01
2.046939591945592593e-02,8.488310342700571276e-01
2.053607147619682452e-02,8.488307420451315366e-01
2.060274703293772658e-02,8.488305738469913431e-01
2.066942258967862517e-02,8.488304600357156060e-01
2.073609814641952376e-02,8.488303730961093141e-01
2.080277370316042235e-02,8.484730802518034576e-01
2.086944925990132094e-02,8.484726720876474282e-01
2.093612481664221953e-02,8.484726190029429072e-01
2.100280037338311812e-02,8.484725734249298768e-01
2.106947593012401670e-02,8.480457533933907222e-01
2.113615148686491529e-02,8.480451824362232882e-01
2.120282704360581388e-02,8.476442890717555967e-01
2.126950260034671247e-02,8.476435303030016577e-01
2.133617815708761106e-02,8.476432282999551981e-01
2.140285371382850965e-02,8.476430547755584577e-01
2.146952927056940824e-02,8.471673976566176378e-01
2.153620482731030683e-02,8.466625568834000859e-01
2.160288038405120542e-02,8.466619370689618673e-01
2.166955594079210401e-02,8.462263697690695086e-01
2.173623149753300607e-02,8.462257984824054224e-01
2.180290705427390466e-02,8.462255540654889385e-01
2.186958261101480325e-02,8.462253886435313621e-01
2.193625816775570184e-02,8.456970193544386394e-01
2.200293372449660043e-02,8.452412434463003610e-01
2.206960928123749902e-02,8.448313206733619740e-01
2.213628483797839760e-02,8.448306852940675737e-01
2.220296039471929619e-02,8.438059924907145293e-01
2.226963595146019478e-02,8.438059324327408239e-01
2.233631150820109337e-02,8.438059175995233918e-01
2.240298706494199196e-02,8.438059055352589155e-01
2.246966262168289055e-02,8.438058940869639368e-01
2.253633817842378914e-02,8.438058831723648234e-01
2.260301373516468773e-02,8.438057092129909176e-01
2.266968929190558632e-02,8.438052103563934425e-01
2.273636484864648491e-02,8.438049987421033515e-01
2.280304040538738350e-02,8.438048734636992565e-01
2.286971596212828209e-02,8.438047636026474452e-01
2.293639151886918415e-02,8.433072934215790628e-01
2.300306707561008274e-02,8.433068235398989421e-01
2.306974263235098133e-02,8.427855780825099785e-01
2.313641818909187992e-02,8.427855736947826859e-01
2.320309374583277851e-02,8.427855712168704772e-01
2.326976930257367709e-02,8.427855674171881306e-01
2.333644485931457568e-02,8.427855636575574128e-01
2.340312041605547427e-02,8.427855598793825287e-01
2.346979597279637286e-02,8.427855526876801839e-01
2.353647152953727145e-02,8.427855407101475516e-01
2.360314708627817004e-02,8.427855258691513418e-01
2.366982264301906863e-02,8.427855089325271276e-01
2.373649819975996722e-02,8.427854932353431305e-01
2.380317375650086581e-02,8.427854766157524269e-01
2.386984931324176440e-02,8.427854024155636559e-01
2.393652486998266299e-02,8.427849418781053759e-01
2.400320042672356158e-02,8.427847575716667095e-01
2.406987598346446364e-02,8.427846535173904030e-01
2.413655154020536223e-02,8.423522726190674215e-01
2.420322709694626082e-02,8.414283172537051492e-01
2.426990265368715941e-02,8.414272979546209008e-01
2.433657821042805799e-02,8.414269173097252974e-01
2.440325376716895658e-02,8.414267076575668858e-01
2.446992932390985517e-02,8.414265116135909439e-01
2.453660488065075376e-02,8.409281857734697274e-01
2.460328043739165235e-02,8.409276818235585926e-01
2.466995599413255094e-02,8.409274728452698078e-01
2.473663155087344953e-02,8.404062754228160959e-01
2.480330710761434812e-02,8.404062553378138789e-01
2.486998266435524671e-02,8.404062441936425154e-01
2.493665822109614530e-02,8.404062342052824874e-01
2.500333377783704389e-02,8.404062213735925546e-01
2.507000933457794248e-02,8.404062096738840193e-01
2.513668489131884107e-02,8.404061988743695144e-01
2.520336044805973966e-02,8.404061832782642183e-01
2.527003600480064172e-02,8.404061658307276916e-01
2.533671156154154031e-02,8.404061494928734000e-01
2.540338711828243889e-02,8.404061341610136182e-01
2.547006267502333748e-02,8.404061179811519455e-01
2.553673823176423607e-02,8.404060797653095660e-01
2.560341378850513466e-02,8.404060478248281951e-01
2.567008934524603325e-02,8.404060203721120947e-01
2.573676490198693184e-02,8.404055960838729966e-01
2.580344045872783043e-02,8.399517612056685012e-01
2.587011601546872902e-02,8.395219633573484108e-01
2.593679157220962761e-02,8.390463195631578941e-01
2.600346712895052620e-02,8.390455622840338190e-01
2.607014268569142479e-02,8.390453194282844196e-01
2.613681824243232338e-02,8.390451827052464173e-01
2.620349379917322197e-02,8.386367841708232129e-01
2.627016935591412056e-02,8.381454985578302708e-01
2.633684491265501915e-02,8.381449283475898016e-01
2.640352046939591774e-02,8.381446912536013594e-01
2.647019602613681979e-02,8.376880564003285068e-01
2.653687158287771838e-02,8.376875578425880819e-01
2.660354713961861697e-02,8.371741622510634473e-01
2.667022269635951556e-02,8.371741511938614044e-01
2.673689825310041415e-02,8.371741443297791019e-01
2.680357380984131274e-02,8.371741378174755166e-01
2.687024936658221133e-02,8.371741300687448595e-01
2.693692492332310992e-02,8.371741105949774830e-01
2.700360048006400851e-02,8.371740928810568194e-01
2.707027603680490710e-02,8.371740770322946279e-01
2.713695159354580569e-02,8.371740550840595096e-01
2.720362715028670428e-02,8.371740351048139184e-01
2.727030270702760287e-02,8.371740163810291735e-01
2.733697826376850146e-02,8.371739470831250918e-01
2.740365382050940005e-02,8.371738964651008752e-01
2.747032937725029864e-02,8.371736734344179531e-01
2.753700493399119723e-02,8.367476989625250994e-01
2.760368049073209928e-02,8.367472342656665507e-01
2.767035604747299787e-02,8.367470482253289710e-01
2.773703160421389646e-02,8.367469424975352288e-01
2.780370716095479505e-02,8.357921539043555725e-01
2.787038271769569364e-02,8.357911915531154312e-01
2.793705827443659223e-02,8.357909148999173032e-01
2.800373383117749082e-02,8.357907711907205384e-01
2.807040938791838941e-02,8.357906787379633107e-01
2.813708494465928800e-02,8.352891333933447626e-01
2.820376050140018659e-02,8.221755489010995621e-01
2.827043605814108518e-02,8.221755489010995621e-01
2.833711161488198377e-02,8.221755489010995621e-01
2.840378717162288236e-02,8.221755489010995621e-01
2.847046272836378095e-02,8.221755489010995621e-01
2.853713828510467954e-02,8.221755489010995621e-01
2.860381384184557813e-02,8.221755489010995621e-01
2.867048939858647671e-02,8.221755489010995621e-01
2.873716495532737530e-02,8.221755489010995621e-01
2.880384051206827736e-02,8.221755489010995621e-01
2.887051606880917595e-02,8.221755489010995621e-01
2.893719162555007454e-02,8.221755489010995621e-01
2.900386718229097313e-02,8.221755489010995621e-01
2.907054273903187172e-02,8.221755489010995621e-01
2.913721829577277031e-02,8.221755489010995621e-01
2.920389385251366890e-02,8.221755489010995621e-01
2.927056940925456749e-02,8.221755489010995621e-01
2.933724496599546608e-02,8.221755489010995621e-01
2.940392052273636467e-02,8.221755489010995621e-01
2.947059607947726326e-02,8.221755489010995621e-01
2.953727163621816185e-02,8.221755489010995621e-01
2.960394719295906044e-02,8.201221803434904922e-01
2.967062274969995903e-02,8.201215000046693238e-01
2.973729830644085761e-02,8.201212142975483621e-01
2.980397386318175620e-02,8.189497889357879590e-01
2.987064941992265479e-02,8.186892865784655138e-01
2.993732497666355685e-02,8.184133370338922964e-01
3.000400053340445544e-02,8.181212720110790926e-01
3.007067609014535403e-02,8.175235429214283700e-01
3.013735164688625262e-02,8.159006445358183424e-01
3.020402720362715121e-02,8.153785956814886271e-01
3.027070276036804980e-02,8.144919860708380588e-01
3.033737831710894839e-02,8.139065923178432360e-01
3.040405387384984698e-02,8.129646107076122785e-01
3.047072943059074557e-02,8.122646771277385325e-01
3.053740498733164416e-02,8.119163119711961807e-01
3.060408054407254275e-02,8.114683127910636840e-01
3.067075610081344134e-02,8.103182849411789679e-01
3.073743165755433993e-02,8.094492561593331637e-01
3.080410721429523851e-02,8.090576722110427443e-01
3.087078277103613710e-02,8.077569448293399068e-01
3.093745832777703569e-02,8.072767465482073579e-01
3.100413388451793428e-02,8.064464321220069509e-01
3.107080944125883287e-02,8.060246322632367288e-01
3.113748499799973493e-02,8.051039061700909771e-01
3.120416055474063352e-02,8.051028936297106586e-01
3.127083611148152864e-02,8.051024200488294813e-01
3.133751166822242723e-02,8.051021101199443697e-01
3.140418722496332582e-02,8.051019128886256482e-01
3.147086278170422441e-02,8.051017745524201574e-01
3.153753833844512300e-02,8.051016505008403712e-01
3.160421389518602159e-02,8.051015606025996307e-01
3.167088945192692018e-02,8.051014960317255387e-01
3.173756500866782571e-02,8.051014470764585873e-01
3.180424056540872429e-02,8.051014087157474242e-01
3.187091612214962288e-02,8.051013794283597980e-01
3.193759167889052147e-02,8.051013552190945388e-01
3.200426723563142006e-02,8.051013376681673828e-01
3.207094279237231865e-02,8.051013211310429352e-01
3.213761834911321724e-02,8.051013042047135970e-01
3.220429390585411583e-02,8.051012895405189607e-01
3.227096946259501442e-02,8.051012768306788914e-01
3.233764501933591301e-02,8.051012645471363749e-01
3.240432057607681160e-02,8.051012563626093188e-01
3.247099613281771019e-02,8.051012471415013305e-01
3.253767168955860878e-02,8.051012374727034571e-01
3.260434724629950737e-02,8.051012286672255547e-01
3.267102280304040596e-02,8.051012212302615101e-01
3.273769835978130455e-02,8.051012144978977325e-01
3.280437391652220314e-02,8.051012064875716634e-01
3.287104947326310173e-02,8.051011914495975752e-01
3.293772503000400032e-02,8.051011756822488152e-01
3.300440058674489890e-02,8.051007904163960394e-01
3.307107614348579749e-02,8.051001904799152120e-01
3.313775170022669608e-02,8.045883008413238224e-01
3.320442725696759467e-02,8.035000847939919311e-01
3.327110281370849326e-02,8.034999224405474649e-01
3.333777837044939185e-02,8.034997976581832457e-01
3.340445392719029044e-02,8.034991707866686594e-01
3.347112948393118903e-02,8.034984570242073021e-01
3.353780504067208762e-02,8.034981279785158303e-01
3.360448059741298621e-02,8.034979028804507539e-01
3.367115615415388480e-02,8.024391540093094299e-01
3.373783171089478339e-02,8.024385120035159025e-01
3.380450726763568198e-02,8.019077771750939831e-01
3.387118282437658057e-02,8.019074025569079556e-01
3.393785838111747916e-02,8.019070505070474697e-01
3.400453393785837775e-02,8.009610868123979710e-01
3.407120949459928327e-02,8.009601289639006749e-01
3.413788505134018186e-02,8.009597571084863254e-01
3.420456060808108045e-02,8.009590680819657083e-01
3.427123616482197904e-02,7.994726763182923301e-01
3.433791172156287763e-02,7.994710443591224180e-01
3.440458727830377622e-02,7.990124106694086459e-01
3.447126283504467481e-02,7.985177283190979525e-01
3.453793839178557340e-02,7.985169636250956104e-01
3.460461394852647199e-02,7.970256866866195500e-01
3.467128950526737058e-02,7.965676716521918888e-01
3.473796506200826917e-02,7.965665741255671950e-01
3.480464061874916776e-02,7.960835679429091316e-01
3.487131617549006635e-02,7.956120757342238781e-01
3.493799173223096494e-02,7.945704174827766808e-01
3.500466728897186353e-02,7.945703589414648826e-01
3.507134284571276212e-02,7.945703098741500048e-01
3.513801840245366070e-02,7.945702624225119415e-01
3.520469395919455929e-02,7.945702197755023510e-01
3.527136951593545788e-02,7.945697422985351643e-01
3.533804507267635647e-02,7.945689777733853099e-01
3.540472062941725506e-02,7.945686093866902722e-01
3.547139618615815365e-02,7.940800241430651107e-01
3.553807174289905224e-02,7.940793688793598148e-01
3.560474729963995083e-02,7.940790137485805866e-01
3.567142285638084942e-02,7.935706616741803332e-01
3.573809841312174801e-02,7.935705706321387609e-01
3.580477396986264660e-02,7.931337180480843019e-01
3.587144952660354519e-02,7.931332121527250312e-01
3.593812508334444378e-02,7.931330094119731777e-01
3.600480064008534237e-02,7.931328823470911171e-01
3.607147619682624096e-02,7.931327940228244389e-01
3.613815175356713955e-02,7.926784118554748293e-01
3.620482731030803814e-02,7.922155259469120248e-01
3.627150286704893672e-02,7.913056910649107767e-01
3.633817842378983531e-02,7.908745777750590955e-01
3.640485398053074084e-02,7.908736562587597163e-01
3.647152953727163943e-02,7.903894029126601328e-01
3.653820509401253802e-02,7.903886701600801867e-01
3.660488065075343661e-02,7.889951382393841639e-01
3.667155620749433520e-02,7.889940034603194485e-01
3.673823176423523379e-02,7.885744518222365107e-01
3.680490732097613238e-02,7.885738040850093222e-01
3.687158287771703097e-02,7.885734784891775817e-01
3.693825843445792956e-02,7.881567000849073468e-01
3.700493399119882815e-02,7.881560441451262999e-01
3.707160954793972674e-02,7.881557457595974592e-01
3.713828510468062533e-02,7.881551159419895036e-01
3.720496066142152392e-02,7.881548283596346849e-01
3.727163621816242250e-02,7.872495236195943269e-01
3.733831177490332109e-02,7.872484330685769471e-01
3.740498733164421968e-02,7.868293697714742185e-01
3.747166288838511827e-02,7.859229940047559593e-01
3.753833844512601686e-02,7.859219686494139934e-01
3.760501400186691545e-02,7.859215540092865382e-01
3.767168955860781404e-02,7.859213040309454001e-01
3.773836511534871263e-02,7.849674288526208299e-01
3.780504067208961122e-02,7.841482630505741680e-01
3.787171622883050981e-02,7.833066429055143276e-01
3.793839178557140840e-02,7.833055893132893077e-01
3.800506734231230699e-02,7.833053220295487229e-01
3.807174289905320558e-02,7.829116365298800506e-01
3.813841845579410417e-02,7.829111344209236378e-01
3.820509401253500276e-02,7.829109395614742839e-01
3.827176956927590135e-02,7.825114065992634371e-01
3.833844512601679994e-02,7.825108765804091870e-01
3.840512068275769852e-02,7.825106658472346099e-01
3.847179623949859711e-02,7.825105209217739777e-01
3.853847179623949570e-02,7.820867101692897672e-01
