NORMALIZED_TIME, INERTIAL_X, INERTIAL_Y, INERTIAL_Z, ASTEROID_X, ASTEROID_Y, ASTEROID_Z, RADIUS
 0.110, 0.541, 1.528, 0.125, 1.403, 0.812, 0.125, 1.626
 0.110, 0.542, 1.527, 0.130, 1.403, 0.810, 0.130, 1.626
 0.110, 0.542, 1.527, 0.134, 1.404, 0.809, 0.134, 1.626
 0.110, 0.543, 1.526, 0.138, 1.404, 0.807, 0.138, 1.625
 0.110, 0.544, 1.525, 0.142, 1.404, 0.806, 0.142, 1.625
 0.110, 0.544, 1.524, 0.146, 1.405, 0.804, 0.146, 1.625
 0.110, 0.545, 1.523, 0.150, 1.405, 0.802, 0.150, 1.625
 0.110, 0.546, 1.523, 0.154, 1.406, 0.800, 0.154, 1.625
 0.110, 0.547, 1.522, 0.158, 1.406, 0.799, 0.158, 1.625
 0.110, 0.548, 1.521, 0.162, 1.406, 0.797, 0.162, 1.625
 0.110, 0.548, 1.520, 0.166, 1.407, 0.795, 0.166, 1.624
 0.110, 0.549, 1.519, 0.170, 1.407, 0.793, 0.170, 1.624
 0.110, 0.550, 1.518, 0.174, 1.407, 0.791, 0.174, 1.624
 0.111, 0.551, 1.517, 0.178, 1.408, 0.790, 0.178, 1.624
 0.111, 0.552, 1.516, 0.182, 1.408, 0.788, 0.182, 1.624
 0.111, 0.553, 1.515, 0.186, 1.409, 0.786, 0.186, 1.624
 0.111, 0.553, 1.514, 0.190, 1.409, 0.784, 0.190, 1.624
 0.111, 0.554, 1.513, 0.194, 1.409, 0.782, 0.194, 1.623
 0.111, 0.555, 1.513, 0.197, 1.410, 0.780, 0.197, 1.623
 0.111, 0.556, 1.512, 0.201, 1.410, 0.778, 0.201, 1.623
 0.111, 0.556, 1.511, 0.205, 1.410, 0.777, 0.205, 1.623
 0.111, 0.557, 1.510, 0.209, 1.410, 0.775, 0.209, 1.623
 0.111, 0.558, 1.509, 0.213, 1.411, 0.773, 0.213, 1.623
 0.111, 0.559, 1.508, 0.217, 1.411, 0.771, 0.217, 1.622
 0.111, 0.559, 1.507, 0.220, 1.411, 0.770, 0.220, 1.622
 0.111, 0.560, 1.506, 0.224, 1.411, 0.768, 0.224, 1.622
 0.111, 0.560, 1.505, 0.228, 1.411, 0.766, 0.228, 1.622
 0.111, 0.561, 1.504, 0.232, 1.411, 0.764, 0.232, 1.622
 0.112, 0.561, 1.503, 0.235, 1.412, 0.763, 0.235, 1.622
 0.112, 0.562, 1.502, 0.239, 1.412, 0.761, 0.239, 1.621
 0.112, 0.562, 1.501, 0.243, 1.412, 0.760, 0.243, 1.621
 0.112, 0.563, 1.500, 0.246, 1.412, 0.758, 0.246, 1.621
 0.112, 0.563, 1.499, 0.250, 1.412, 0.756, 0.250, 1.621
 0.112, 0.564, 1.498, 0.254, 1.412, 0.755, 0.254, 1.621
 0.112, 0.564, 1.497, 0.257, 1.412, 0.753, 0.257, 1.621
 0.112, 0.565, 1.496, 0.261, 1.412, 0.751, 0.261, 1.621
 0.112, 0.565, 1.495, 0.265, 1.412, 0.750, 0.265, 1.620
 0.112, 0.566, 1.494, 0.269, 1.412, 0.748, 0.269, 1.620
 0.112, 0.566, 1.493, 0.272, 1.412, 0.746, 0.272, 1.620
 0.112, 0.566, 1.492, 0.276, 1.412, 0.745, 0.276, 1.620
 0.112, 0.567, 1.491, 0.280, 1.412, 0.743, 0.280, 1.620
 0.112, 0.567, 1.490, 0.284, 1.412, 0.741, 0.284, 1.620
 0.112, 0.568, 1.489, 0.287, 1.412, 0.740, 0.287, 1.619
 0.113, 0.568, 1.488, 0.291, 1.412, 0.738, 0.291, 1.619
 0.113, 0.569, 1.487, 0.295, 1.412, 0.736, 0.295, 1.619
 0.113, 0.569, 1.486, 0.298, 1.411, 0.735, 0.298, 1.619
 0.113, 0.569, 1.485, 0.302, 1.411, 0.733, 0.302, 1.619
 0.113, 0.570, 1.484, 0.306, 1.411, 0.731, 0.306, 1.619
 0.113, 0.570, 1.483, 0.309, 1.411, 0.730, 0.309, 1.619
 0.113, 0.571, 1.482, 0.313, 1.411, 0.728, 0.313, 1.618
 0.113, 0.571, 1.481, 0.317, 1.411, 0.727, 0.317, 1.618
 0.113, 0.571, 1.480, 0.320, 1.411, 0.725, 0.320, 1.618
 0.113, 0.572, 1.479, 0.324, 1.411, 0.723, 0.324, 1.618
 0.113, 0.572, 1.478, 0.327, 1.411, 0.722, 0.327, 1.618
 0.113, 0.572, 1.477, 0.331, 1.410, 0.720, 0.331, 1.618
 0.113, 0.572, 1.476, 0.334, 1.410, 0.719, 0.334, 1.618
 0.113, 0.572, 1.475, 0.338, 1.410, 0.718, 0.338, 1.618
 0.113, 0.572, 1.474, 0.342, 1.409, 0.716, 0.342, 1.617
 0.114, 0.572, 1.473, 0.345, 1.409, 0.715, 0.345, 1.617
 0.114, 0.572, 1.472, 0.349, 1.409, 0.714, 0.349, 1.617
 0.114, 0.572, 1.471, 0.353, 1.408, 0.712, 0.353, 1.617
 0.114, 0.572, 1.470, 0.356, 1.408, 0.711, 0.356, 1.617
 0.114, 0.572, 1.469, 0.360, 1.407, 0.710, 0.360, 1.617
 0.114, 0.572, 1.468, 0.363, 1.407, 0.709, 0.363, 1.617
 0.114, 0.571, 1.467, 0.367, 1.406, 0.708, 0.367, 1.617
 0.114, 0.571, 1.466, 0.370, 1.406, 0.707, 0.370, 1.617
 0.114, 0.571, 1.465, 0.374, 1.405, 0.706, 0.374, 1.616
 0.114, 0.570, 1.465, 0.377, 1.405, 0.705, 0.377, 1.616
 0.114, 0.570, 1.464, 0.381, 1.404, 0.704, 0.381, 1.616
 0.114, 0.570, 1.463, 0.384, 1.404, 0.703, 0.384, 1.616
 0.114, 0.569, 1.462, 0.388, 1.403, 0.702, 0.388, 1.616
 0.114, 0.569, 1.461, 0.391, 1.403, 0.701, 0.391, 1.616
 0.114, 0.568, 1.460, 0.395, 1.402, 0.700, 0.395, 1.616
 0.115, 0.568, 1.459, 0.398, 1.401, 0.699, 0.398, 1.616
 0.115, 0.568, 1.458, 0.402, 1.401, 0.698, 0.402, 1.616
 0.115, 0.567, 1.457, 0.406, 1.400, 0.697, 0.406, 1.616
 0.115, 0.567, 1.456, 0.409, 1.399, 0.696, 0.409, 1.615
 0.115, 0.566, 1.455, 0.413, 1.399, 0.695, 0.413, 1.615
 0.115, 0.566, 1.454, 0.416, 1.398, 0.694, 0.416, 1.615
 0.115, 0.565, 1.454, 0.420, 1.397, 0.693, 0.420, 1.615
 0.115, 0.565, 1.453, 0.424, 1.397, 0.692, 0.424, 1.615
 0.115, 0.564, 1.452, 0.427, 1.396, 0.691, 0.427, 1.615
 0.115, 0.564, 1.451, 0.431, 1.395, 0.690, 0.431, 1.615
 0.115, 0.563, 1.450, 0.434, 1.394, 0.689, 0.434, 1.615
 0.115, 0.563, 1.449, 0.438, 1.394, 0.688, 0.438, 1.615
 0.115, 0.562, 1.448, 0.441, 1.393, 0.687, 0.441, 1.615
 0.115, 0.561, 1.447, 0.445, 1.392, 0.686, 0.445, 1.615
 0.115, 0.561, 1.446, 0.448, 1.391, 0.685, 0.448, 1.615
 0.116, 0.560, 1.445, 0.452, 1.391, 0.684, 0.452, 1.614
 0.116, 0.560, 1.444, 0.455, 1.390, 0.684, 0.455, 1.614
 0.116, 0.559, 1.443, 0.459, 1.389, 0.682, 0.459, 1.614
 0.116, 0.559, 1.442, 0.462, 1.389, 0.681, 0.462, 1.614
 0.116, 0.559, 1.441, 0.466, 1.388, 0.680, 0.466, 1.614
 0.116, 0.558, 1.440, 0.469, 1.387, 0.679, 0.469, 1.614
 0.116, 0.558, 1.439, 0.473, 1.387, 0.677, 0.473, 1.614
 0.116, 0.558, 1.437, 0.476, 1.386, 0.676, 0.476, 1.614
 0.116, 0.558, 1.436, 0.480, 1.385, 0.675, 0.480, 1.614
 0.116, 0.558, 1.435, 0.484, 1.385, 0.673, 0.484, 1.614
 0.116, 0.558, 1.434, 0.487, 1.384, 0.671, 0.487, 1.614
 0.116, 0.558, 1.432, 0.491, 1.384, 0.670, 0.491, 1.614
 0.116, 0.558, 1.431, 0.494, 1.383, 0.668, 0.494, 1.614
 0.116, 0.559, 1.429, 0.498, 1.382, 0.666, 0.498, 1.613
 0.116, 0.559, 1.428, 0.502, 1.382, 0.664, 0.502, 1.613
 0.117, 0.559, 1.427, 0.505, 1.381, 0.663, 0.505, 1.613
 0.117, 0.559, 1.425, 0.509, 1.381, 0.661, 0.509, 1.613
 0.117, 0.560, 1.424, 0.512, 1.380, 0.659, 0.512, 1.613
 0.117, 0.560, 1.422, 0.516, 1.380, 0.657, 0.516, 1.613
 0.117, 0.560, 1.421, 0.519, 1.380, 0.655, 0.519, 1.613
 0.117, 0.561, 1.419, 0.523, 1.379, 0.653, 0.523, 1.613
 0.117, 0.561, 1.418, 0.526, 1.379, 0.651, 0.526, 1.613
 0.117, 0.562, 1.416, 0.530, 1.378, 0.649, 0.530, 1.613
 0.117, 0.562, 1.415, 0.533, 1.378, 0.647, 0.533, 1.613
 0.117, 0.563, 1.413, 0.537, 1.377, 0.645, 0.537, 1.613
 0.117, 0.563, 1.412, 0.540, 1.377, 0.643, 0.540, 1.613
 0.117, 0.563, 1.410, 0.543, 1.376, 0.641, 0.543, 1.613
 0.117, 0.564, 1.409, 0.547, 1.376, 0.639, 0.547, 1.613
 0.117, 0.564, 1.407, 0.550, 1.375, 0.637, 0.550, 1.613
 0.117, 0.564, 1.405, 0.554, 1.375, 0.636, 0.554, 1.613
 0.118, 0.564, 1.404, 0.557, 1.374, 0.634, 0.557, 1.613
 0.118, 0.565, 1.403, 0.561, 1.374, 0.632, 0.561, 1.613
 0.118, 0.565, 1.401, 0.564, 1.373, 0.630, 0.564, 1.613
 0.118, 0.565, 1.400, 0.567, 1.372, 0.628, 0.567, 1.613
 0.118, 0.565, 1.398, 0.571, 1.372, 0.627, 0.571, 1.612
 0.118, 0.565, 1.397, 0.574, 1.371, 0.625, 0.574, 1.612
 0.118, 0.566, 1.395, 0.577, 1.371, 0.623, 0.577, 1.612
 0.118, 0.566, 1.394, 0.581, 1.370, 0.621, 0.581, 1.612
 0.118, 0.566, 1.392, 0.584, 1.369, 0.619, 0.584, 1.612
 0.118, 0.566, 1.391, 0.587, 1.369, 0.617, 0.587, 1.612
 0.118, 0.567, 1.389, 0.591, 1.368, 0.615, 0.591, 1.612
 0.118, 0.567, 1.387, 0.594, 1.368, 0.613, 0.594, 1.612
 0.118, 0.568, 1.386, 0.597, 1.367, 0.611, 0.597, 1.612
 0.118, 0.569, 1.384, 0.601, 1.367, 0.609, 0.601, 1.612
 0.118, 0.569, 1.382, 0.604, 1.366, 0.606, 0.604, 1.612
 0.119, 0.570, 1.381, 0.607, 1.366, 0.604, 0.607, 1.612
 0.119, 0.571, 1.379, 0.610, 1.366, 0.602, 0.610, 1.612
 0.119, 0.572, 1.377, 0.613, 1.365, 0.599, 0.613, 1.612
 0.119, 0.572, 1.375, 0.617, 1.365, 0.597, 0.617, 1.612
 0.119, 0.573, 1.373, 0.620, 1.365, 0.594, 0.620, 1.612
 0.119, 0.574, 1.372, 0.623, 1.364, 0.592, 0.623, 1.612
 0.119, 0.575, 1.370, 0.626, 1.364, 0.589, 0.626, 1.612
 0.119, 0.576, 1.368, 0.629, 1.364, 0.587, 0.629, 1.612
 0.119, 0.577, 1.366, 0.632, 1.363, 0.584, 0.632, 1.612
 0.119, 0.578, 1.364, 0.635, 1.363, 0.581, 0.635, 1.612
 0.119, 0.580, 1.362, 0.638, 1.363, 0.578, 0.638, 1.612
 0.119, 0.581, 1.360, 0.641, 1.363, 0.575, 0.641, 1.612
 0.119, 0.582, 1.358, 0.644, 1.362, 0.573, 0.644, 1.612
 0.119, 0.584, 1.356, 0.647, 1.362, 0.570, 0.647, 1.612
 0.119, 0.585, 1.354, 0.650, 1.362, 0.566, 0.650, 1.612
 0.120, 0.587, 1.352, 0.653, 1.362, 0.563, 0.653, 1.612
 0.120, 0.588, 1.350, 0.655, 1.362, 0.560, 0.655, 1.612
 0.120, 0.590, 1.348, 0.658, 1.362, 0.557, 0.658, 1.612
 0.120, 0.591, 1.346, 0.661, 1.362, 0.554, 0.661, 1.612
 0.120, 0.593, 1.344, 0.664, 1.362, 0.550, 0.664, 1.612
 0.120, 0.595, 1.342, 0.667, 1.362, 0.547, 0.667, 1.612
 0.120, 0.596, 1.340, 0.669, 1.362, 0.544, 0.669, 1.612
 0.120, 0.598, 1.337, 0.672, 1.362, 0.541, 0.672, 1.612
 0.120, 0.600, 1.335, 0.675, 1.362, 0.537, 0.675, 1.612
 0.120, 0.602, 1.333, 0.677, 1.362, 0.534, 0.677, 1.612
 0.120, 0.604, 1.331, 0.680, 1.362, 0.530, 0.680, 1.612
 0.120, 0.605, 1.329, 0.682, 1.362, 0.527, 0.682, 1.612
 0.120, 0.607, 1.327, 0.685, 1.362, 0.524, 0.685, 1.612
 0.120, 0.609, 1.325, 0.687, 1.362, 0.520, 0.687, 1.612
 0.120, 0.611, 1.322, 0.690, 1.362, 0.517, 0.690, 1.612
 0.121, 0.613, 1.320, 0.692, 1.362, 0.513, 0.692, 1.612
 0.121, 0.615, 1.318, 0.695, 1.362, 0.509, 0.695, 1.612
 0.121, 0.617, 1.315, 0.697, 1.362, 0.506, 0.697, 1.612
 0.121, 0.619, 1.313, 0.700, 1.362, 0.502, 0.700, 1.612
 0.121, 0.622, 1.310, 0.702, 1.362, 0.498, 0.702, 1.612
 0.121, 0.624, 1.308, 0.705, 1.362, 0.494, 0.705, 1.612
 0.121, 0.626, 1.305, 0.708, 1.362, 0.490, 0.708, 1.611
 0.121, 0.628, 1.303, 0.710, 1.362, 0.486, 0.710, 1.611
 0.121, 0.631, 1.300, 0.713, 1.362, 0.482, 0.713, 1.611
 0.121, 0.633, 1.298, 0.715, 1.362, 0.478, 0.715, 1.611
 0.121, 0.635, 1.295, 0.718, 1.362, 0.474, 0.718, 1.611
 0.121, 0.638, 1.292, 0.721, 1.362, 0.470, 0.721, 1.611
 0.121, 0.640, 1.290, 0.723, 1.362, 0.466, 0.723, 1.611
 0.121, 0.642, 1.287, 0.726, 1.362, 0.462, 0.726, 1.611
 0.121, 0.645, 1.284, 0.728, 1.362, 0.457, 0.728, 1.611
 0.122, 0.647, 1.282, 0.731, 1.362, 0.453, 0.731, 1.611
 0.122, 0.649, 1.279, 0.733, 1.362, 0.449, 0.733, 1.611
 0.122, 0.652, 1.276, 0.736, 1.362, 0.445, 0.736, 1.611
 0.122, 0.654, 1.274, 0.738, 1.362, 0.441, 0.738, 1.611
 0.122, 0.656, 1.271, 0.741, 1.362, 0.437, 0.741, 1.611
 0.122, 0.659, 1.268, 0.743, 1.362, 0.433, 0.743, 1.611
 0.122, 0.661, 1.266, 0.746, 1.362, 0.429, 0.746, 1.611
 0.122, 0.663, 1.263, 0.748, 1.362, 0.425, 0.748, 1.611
 0.122, 0.665, 1.261, 0.750, 1.362, 0.421, 0.750, 1.611
 0.122, 0.668, 1.258, 0.753, 1.362, 0.416, 0.753, 1.611
 0.122, 0.670, 1.255, 0.755, 1.362, 0.412, 0.755, 1.611
 0.122, 0.673, 1.253, 0.758, 1.362, 0.408, 0.758, 1.611
 0.122, 0.675, 1.250, 0.760, 1.362, 0.404, 0.760, 1.611
 0.122, 0.678, 1.247, 0.762, 1.362, 0.399, 0.762, 1.611
 0.122, 0.680, 1.244, 0.764, 1.362, 0.395, 0.764, 1.611
 0.123, 0.683, 1.241, 0.767, 1.362, 0.390, 0.767, 1.611
 0.123, 0.686, 1.238, 0.769, 1.362, 0.386, 0.769, 1.611
 0.123, 0.689, 1.235, 0.771, 1.362, 0.381, 0.771, 1.611
 0.123, 0.691, 1.232, 0.773, 1.362, 0.376, 0.773, 1.611
 0.123, 0.694, 1.229, 0.776, 1.362, 0.371, 0.776, 1.611
 0.123, 0.697, 1.226, 0.778, 1.362, 0.367, 0.778, 1.611
 0.123, 0.700, 1.223, 0.780, 1.362, 0.362, 0.780, 1.611
 0.123, 0.703, 1.220, 0.782, 1.362, 0.357, 0.782, 1.611
 0.123, 0.706, 1.217, 0.784, 1.362, 0.352, 0.784, 1.611
 0.123, 0.709, 1.214, 0.786, 1.362, 0.347, 0.786, 1.610
 0.123, 0.712, 1.211, 0.788, 1.362, 0.342, 0.788, 1.610
 0.123, 0.715, 1.207, 0.790, 1.362, 0.337, 0.790, 1.610
 0.123, 0.718, 1.204, 0.792, 1.362, 0.332, 0.792, 1.610
 0.123, 0.721, 1.201, 0.794, 1.362, 0.327, 0.794, 1.610
 0.123, 0.724, 1.198, 0.796, 1.362, 0.322, 0.796, 1.610
 0.124, 0.727, 1.195, 0.798, 1.362, 0.317, 0.798, 1.610
 0.124, 0.730, 1.192, 0.800, 1.362, 0.313, 0.800, 1.610
 0.124, 0.733, 1.189, 0.801, 1.362, 0.308, 0.801, 1.610
 0.124, 0.736, 1.186, 0.803, 1.363, 0.303, 0.803, 1.610
 0.124, 0.739, 1.183, 0.805, 1.363, 0.298, 0.805, 1.610
 0.124, 0.742, 1.180, 0.807, 1.363, 0.293, 0.807, 1.610
 0.124, 0.745, 1.177, 0.808, 1.363, 0.288, 0.808, 1.610
 0.124, 0.748, 1.174, 0.810, 1.363, 0.283, 0.810, 1.610
 0.124, 0.751, 1.171, 0.812, 1.363, 0.279, 0.812, 1.610
 0.124, 0.754, 1.168, 0.813, 1.363, 0.274, 0.813, 1.611
 0.124, 0.757, 1.165, 0.815, 1.363, 0.269, 0.815, 1.611
 0.124, 0.760, 1.162, 0.816, 1.363, 0.265, 0.816, 1.611
 0.124, 0.763, 1.159, 0.818, 1.363, 0.260, 0.818, 1.611
 0.124, 0.766, 1.156, 0.819, 1.363, 0.255, 0.819, 1.611
 0.124, 0.769, 1.153, 0.821, 1.363, 0.251, 0.821, 1.611
 0.125, 0.771, 1.151, 0.822, 1.363, 0.246, 0.822, 1.611
 0.125, 0.774, 1.148, 0.824, 1.363, 0.242, 0.824, 1.611
 0.125, 0.777, 1.145, 0.825, 1.363, 0.237, 0.825, 1.611
 0.125, 0.780, 1.142, 0.827, 1.363, 0.233, 0.827, 1.611
 0.125, 0.782, 1.139, 0.828, 1.363, 0.228, 0.828, 1.611
 0.125, 0.785, 1.136, 0.830, 1.363, 0.223, 0.830, 1.611
 0.125, 0.788, 1.134, 0.831, 1.363, 0.219, 0.831, 1.611
 0.125, 0.791, 1.131, 0.832, 1.363, 0.214, 0.832, 1.611
 0.125, 0.793, 1.128, 0.834, 1.363, 0.210, 0.834, 1.611
 0.125, 0.796, 1.125, 0.835, 1.363, 0.206, 0.835, 1.612
 0.125, 0.799, 1.122, 0.837, 1.363, 0.201, 0.837, 1.612
 0.125, 0.801, 1.119, 0.838, 1.362, 0.197, 0.838, 1.612
 0.125, 0.804, 1.117, 0.839, 1.362, 0.192, 0.839, 1.612
 0.125, 0.806, 1.114, 0.841, 1.362, 0.188, 0.841, 1.612
 0.125, 0.809, 1.111, 0.843, 1.362, 0.184, 0.843, 1.612
 0.126, 0.811, 1.108, 0.844, 1.361, 0.180, 0.844, 1.612
 0.126, 0.813, 1.105, 0.846, 1.361, 0.175, 0.846, 1.612
 0.126, 0.815, 1.102, 0.848, 1.360, 0.171, 0.848, 1.612
 0.126, 0.817, 1.099, 0.850, 1.360, 0.167, 0.850, 1.612
 0.126, 0.819, 1.096, 0.852, 1.359, 0.163, 0.852, 1.612
 0.126, 0.821, 1.093, 0.854, 1.358, 0.159, 0.854, 1.612
 0.126, 0.823, 1.090, 0.856, 1.357, 0.155, 0.856, 1.612
 0.126, 0.825, 1.087, 0.858, 1.356, 0.151, 0.858, 1.612
 0.126, 0.826, 1.084, 0.861, 1.355, 0.147, 0.861, 1.612
 0.126, 0.828, 1.081, 0.863, 1.354, 0.143, 0.863, 1.612
 0.126, 0.829, 1.078, 0.865, 1.353, 0.140, 0.865, 1.612
 0.126, 0.831, 1.075, 0.868, 1.352, 0.136, 0.868, 1.612
 0.126, 0.832, 1.072, 0.870, 1.351, 0.132, 0.870, 1.612
 0.126, 0.833, 1.069, 0.873, 1.349, 0.129, 0.873, 1.612
 0.126, 0.835, 1.066, 0.875, 1.348, 0.125, 0.875, 1.612
 0.127, 0.836, 1.063, 0.878, 1.347, 0.122, 0.878, 1.612
 0.127, 0.837, 1.060, 0.880, 1.345, 0.118, 0.880, 1.612
 0.127, 0.838, 1.057, 0.883, 1.344, 0.115, 0.883, 1.612
 0.127, 0.839, 1.054, 0.886, 1.342, 0.111, 0.886, 1.612
 0.127, 0.840, 1.051, 0.888, 1.341, 0.108, 0.888, 1.612
 0.127, 0.841, 1.048, 0.891, 1.339, 0.105, 0.891, 1.612
 0.127, 0.842, 1.045, 0.894, 1.338, 0.102, 0.894, 1.612
 0.127, 0.842, 1.042, 0.896, 1.336, 0.099, 0.896, 1.612
 0.127, 0.843, 1.039, 0.899, 1.335, 0.096, 0.899, 1.612
 0.127, 0.844, 1.036, 0.902, 1.333, 0.093, 0.902, 1.612
 0.127, 0.844, 1.034, 0.904, 1.332, 0.090, 0.904, 1.612
 0.127, 0.845, 1.031, 0.907, 1.330, 0.087, 0.907, 1.612
 0.127, 0.845, 1.028, 0.910, 1.328, 0.084, 0.910, 1.612
 0.127, 0.846, 1.025, 0.913, 1.327, 0.081, 0.913, 1.612
 0.127, 0.846, 1.023, 0.915, 1.325, 0.079, 0.915, 1.612
 0.128, 0.846, 1.020, 0.918, 1.323, 0.076, 0.918, 1.612
 0.128, 0.847, 1.017, 0.921, 1.322, 0.073, 0.921, 1.612
 0.128, 0.847, 1.015, 0.923, 1.320, 0.071, 0.923, 1.612
 0.128, 0.847, 1.012, 0.926, 1.318, 0.069, 0.926, 1.612
 0.128, 0.847, 1.010, 0.929, 1.316, 0.066, 0.929, 1.612
 0.128, 0.847, 1.007, 0.931, 1.315, 0.064, 0.931, 1.612
 0.128, 0.848, 1.005, 0.934, 1.313, 0.061, 0.934, 1.612
 0.128, 0.848, 1.002, 0.937, 1.311, 0.059, 0.937, 1.612
 0.128, 0.848, 0.999, 0.940, 1.309, 0.056, 0.940, 1.612
 0.128, 0.848, 0.997, 0.942, 1.307, 0.054, 0.942, 1.612
 0.128, 0.848, 0.994, 0.945, 1.305, 0.051, 0.945, 1.612
 0.128, 0.848, 0.991, 0.948, 1.303, 0.049, 0.948, 1.613
 0.128, 0.848, 0.988, 0.951, 1.302, 0.047, 0.951, 1.613
 0.128, 0.848, 0.986, 0.954, 1.300, 0.044, 0.954, 1.613
 0.128, 0.848, 0.983, 0.956, 1.298, 0.042, 0.956, 1.613
 0.129, 0.848, 0.980, 0.959, 1.296, 0.040, 0.959, 1.613
 0.129, 0.848, 0.978, 0.962, 1.294, 0.037, 0.962, 1.613
 0.129, 0.848, 0.975, 0.965, 1.292, 0.035, 0.965, 1.613
 0.129, 0.848, 0.972, 0.968, 1.290, 0.033, 0.968, 1.613
 0.129, 0.848, 0.970, 0.970, 1.288, 0.030, 0.970, 1.613
 0.129, 0.847, 0.967, 0.973, 1.286, 0.028, 0.973, 1.613
 0.129, 0.847, 0.964, 0.976, 1.283, 0.026, 0.976, 1.613
 0.129, 0.847, 0.962, 0.979, 1.281, 0.024, 0.979, 1.613
 0.129, 0.847, 0.959, 0.981, 1.279, 0.022, 0.981, 1.613
 0.129, 0.847, 0.957, 0.984, 1.277, 0.019, 0.984, 1.613
 0.129, 0.846, 0.954, 0.987, 1.275, 0.017, 0.987, 1.613
 0.129, 0.846, 0.952, 0.990, 1.273, 0.015, 0.990, 1.613
 0.129, 0.846, 0.949, 0.992, 1.271, 0.014, 0.992, 1.613
 0.129, 0.845, 0.947, 0.995, 1.269, 0.012, 0.995, 1.613
 0.129, 0.845, 0.945, 0.997, 1.267, 0.010, 0.997, 1.613
 0.130, 0.844, 0.943, 1.000, 1.265, 0.009, 1.000, 1.613
 0.130, 0.843, 0.941, 1.003, 1.263, 0.008, 1.003, 1.613
 0.130, 0.842, 0.939, 1.005, 1.261, 0.007, 1.005, 1.613
 0.130, 0.841, 0.937, 1.008, 1.259, 0.006, 1.008, 1.613
 0.130, 0.840, 0.935, 1.010, 1.257, 0.005, 1.010, 1.613
 0.130, 0.839, 0.934, 1.013, 1.255, 0.004, 1.013, 1.613
 0.130, 0.838, 0.932, 1.016, 1.253, 0.003, 1.016, 1.613
 0.130, 0.837, 0.930, 1.018, 1.251, 0.002, 1.018, 1.613
 0.130, 0.835, 0.928, 1.021, 1.249, 0.001, 1.021, 1.613
 0.130, 0.834, 0.926, 1.023, 1.247, 0.000, 1.023, 1.613
 0.130, 0.833, 0.924, 1.026, 1.244,-0.001, 1.026, 1.613
 0.130, 0.832, 0.923, 1.029, 1.242,-0.001, 1.029, 1.613
 0.130, 0.830, 0.921, 1.031, 1.240,-0.002, 1.031, 1.613
 0.130, 0.829, 0.919, 1.034, 1.238,-0.003, 1.034, 1.613
 0.130, 0.827, 0.918, 1.037, 1.236,-0.003, 1.037, 1.613
 0.131, 0.826, 0.916, 1.039, 1.233,-0.004, 1.039, 1.613
 0.131, 0.824, 0.914, 1.042, 1.231,-0.004, 1.042, 1.613
 0.131, 0.823, 0.913, 1.044, 1.229,-0.005, 1.044, 1.613
 0.131, 0.821, 0.911, 1.047, 1.227,-0.005, 1.047, 1.613
 0.131, 0.820, 0.909, 1.050, 1.224,-0.006, 1.050, 1.613
 0.131, 0.818, 0.908, 1.052, 1.222,-0.006, 1.052, 1.613
 0.131, 0.817, 0.906, 1.055, 1.220,-0.006, 1.055, 1.613
 0.131, 0.815, 0.905, 1.057, 1.218,-0.007, 1.057, 1.613
 0.131, 0.813, 0.904, 1.060, 1.216,-0.007, 1.060, 1.613
 0.131, 0.812, 0.902, 1.062, 1.214,-0.007, 1.062, 1.613
 0.131, 0.810, 0.901, 1.064, 1.212,-0.007, 1.064, 1.613
 0.131, 0.808, 0.900, 1.067, 1.209,-0.006, 1.067, 1.613
 0.131, 0.806, 0.900, 1.069, 1.207,-0.006, 1.069, 1.613
 0.131, 0.803, 0.899, 1.071, 1.205,-0.005, 1.071, 1.613
 0.131, 0.801, 0.898, 1.073, 1.204,-0.004, 1.073, 1.613
 0.132, 0.798, 0.898, 1.075, 1.202,-0.003, 1.075, 1.612
 0.132, 0.796, 0.898, 1.077, 1.200,-0.002, 1.077, 1.612
 0.132, 0.793, 0.898, 1.079, 1.198,-0.001, 1.079, 1.612
 0.132, 0.791, 0.897, 1.081, 1.196, 0.001, 1.081, 1.612
 0.132, 0.788, 0.898, 1.083, 1.194, 0.003, 1.083, 1.612
 0.132, 0.785, 0.898, 1.085, 1.193, 0.004, 1.085, 1.612
 0.132, 0.782, 0.898, 1.086, 1.191, 0.006, 1.086, 1.612
 0.132, 0.779, 0.898, 1.088, 1.189, 0.008, 1.088, 1.612
 0.132, 0.776, 0.899, 1.089, 1.188, 0.010, 1.089, 1.612
 0.132, 0.773, 0.899, 1.091, 1.186, 0.012, 1.091, 1.612
 0.132, 0.770, 0.900, 1.092, 1.184, 0.015, 1.092, 1.611
 0.132, 0.767, 0.901, 1.094, 1.183, 0.017, 1.094, 1.611
 0.132, 0.764, 0.902, 1.095, 1.181, 0.019, 1.095, 1.611
 0.132, 0.761, 0.902, 1.097, 1.180, 0.022, 1.097, 1.611
 0.132, 0.757, 0.903, 1.098, 1.179, 0.024, 1.098, 1.611
 0.133, 0.754, 0.904, 1.099, 1.177, 0.027, 1.099, 1.611
 0.133, 0.751, 0.906, 1.100, 1.176, 0.030, 1.100, 1.611
 0.133, 0.748, 0.907, 1.101, 1.175, 0.032, 1.101, 1.611
 0.133, 0.744, 0.908, 1.103, 1.173, 0.035, 1.103, 1.610
 0.133, 0.741, 0.909, 1.104, 1.172, 0.038, 1.104, 1.610
